JobID	StudentID	JobType	JobTitle	Position	Salary															
2089	2089	Part Tine	Data Visualization	Manager	8000															
2090	2090	Remote	Data Visualization	Senior	16000															
2091	2091	Contract	Database Developer	Junior	18000															
2092	2092	Contract	Data Analysis	Senior	19000															
2093	2093	Remote	Power BI Developer	Junior	12000															
2094	2094	Part Tine	Data Visualization	Senior	23000															
2095	2095	Part Tine	Data Analysis	Intern	9000															
2096	2096	Part Tine	Data Analysis	Junior	11000															
2097	2097	Contract	Database Developer	Junior	12000															
2098	2098	Remote	Data Visualization	Senior	17000															
2099	2099	Full Time	Database Developer	Manager	16000															
2100	2100	Part Tine	Data Visualization	Junior	9000															
2101	2101	Remote	Data Visualization	Intern	15000															
2102	2102	Contract	Power BI Developer	Senior	16000															
2103	2103	Remote	Database Admin	Junior	18000															
2104	2104	Full Time	Data Visualization	Trainee	12000															
2105	2105	Remote	Data Visualization	Senior	12000															
2106	2106	Full Time	Data Visualization	Junior	12000															
2107	2107	Part Tine	Data Architect	Senior	12000															
2108	2108	Part Tine	Database Developer	Junior	17000															
2109	2109	Remote	Power BI Developer	Junior	17000															
2110	2110	Full Time	Data Scientist	Junior	12000															
2111	2111	Contract	Data Scientist	Senior	15000															
2112	2112	Remote	Database Developer	Junior	12000															
2113	2113	Remote	Data Visualization	Senior	16000															
2114	2114	Full Time	Power BI Developer	Junior	10000															
2115	2115	Part Tine	Data Scientist	Junior	16000															
2116	2116	Remote	Power BI Developer	Junior	11000															
2117	2117	Part Tine	Data Visualization	Senior	12000															
2118	2118	Full Time	Data Visualization	Junior	20000															
2119	2119	Remote	Data Scientist	Senior	11000															
2120	2120	Contract	Data Visualization	Junior	20000															
2121	2121	Remote	Database Developer	Junior	16000															
2122	2122	Remote	Database Developer	Junior	12000															
2123	2123	Full Time	Data Architect	Trainee	15000															
2124	2124	Contract	Database Developer	Senior	10000															
2125	2125	Full Time	Database Developer	Junior	10000															
2126	2126	Contract	Power BI Developer	Senior	12000															
2127	2127	Part Tine	Data Analysis	Senior	20000															
2128	2128	Contract	Data Visualization	Junior	16000															
2129	2129	Part Tine	Data Architect	Senior	23000															
2130	2130	Full Time	Data Visualization	Senior	15000															
2131	2131	Contract	Data Visualization	Senior	11000															
2132	2132	Contract	Database Developer	Junior	8000															
2133	2133	Remote	Database Developer	Junior	16000															
2134	2134	Contract	Data Architect	Intern	12000															
2135	2135	Full Time	Power BI Developer	Senior	16000															
2136	2136	Contract	Data Visualization	Trainee	12000															
2137	2137	Remote	Power BI Developer	Junior	12000															
2138	2138	Remote	Data Visualization	Junior	12000															
2139	2139	Remote	Data Analysis	Manager	23000															
2140	2140	Part Tine	Data Scientist	Junior	12000															
2141	2141	Full Time	Data Analysis	Junior	19000															
2142	2142	Part Tine	Database Developer	Intern	11000															
2143	2143	Remote	Data Visualization	Junior	18000															
2144	2144	Remote	Data Visualization	Intern	19000															
2145	2145	Part Tine	Database Developer	Junior	16000															
2146	2146	Remote	Data Visualization	Senior	23000															
2147	2147	Contract	Database Developer	Junior	15000															
2148	2148	Full Time	Data Analysis	Senior	15000															
2149	2149	Full Time	Database Developer	Senior	19000															
2150	2150	Contract	Data Visualization	Junior	12000															
2151	2151	Remote	Data Analysis	Senior	23000															
2152	2152	Contract	Database Developer	Manager	17000															
2153	2153	Remote	Database Developer	Junior	12000															
2154	2154	Contract	Data Analysis	Trainee	17000															
2155	2155	Part Tine	Power BI Developer	Senior	19000															
2156	2156	Full Time	Database Developer	Junior	12000															
2157	2157	Remote	Database Admin	Junior	19000															
2158	2158	Part Tine	Data Visualization	Intern	12000															
2159	2159	Full Time	Data Scientist	Senior	10000															
2160	2160	Full Time	Data Analysis	Senior	12000															
2161	2161	Contract	Power BI Developer	Junior	17000															
2162	2162	Remote	Power BI Developer	Intern	11000															
2163	2163	Full Time	Database Developer	Senior	18000															
2164	2164	Full Time	Power BI Developer	Senior	20000															
2165	2165	Full Time	Data Scientist	Senior	12000															
2166	2166	Full Time	Database Developer	Junior	16000															
2167	2167	Part Tine	Data Visualization	Trainee	15000															
2168	2168	Part Tine	Database Developer	Senior	12000															
2169	2169	Full Time	Power BI Developer	Senior	11000															
2170	2170	Contract	Data Analysis	Junior	12000															
2171	2171	Remote	Data Scientist	Manager	12000															
2172	2172	Full Time	Power BI Developer	Manager	12000															
2173	2173	Remote	Power BI Developer	Senior	18000															
2174	2174	Contract	Power BI Developer	Intern	18000															
2175	2175	Full Time	Power BI Developer	Senior	15000															
2176	2176	Part Tine	Data Analysis	Senior	15000															
2177	2177	Contract	Power BI Developer	Manager	11000															
2178	2178	Contract	Power BI Developer	Intern	23000															
2179	2179	Full Time	Database Admin	Manager	15000															
2180	2180	Remote	Power BI Developer	Junior	15000															
2181	2181	Part Tine	Data Analysis	Junior	10000															
2182	2182	Part Tine	Power BI Developer	Senior	18000															
2183	2183	Full Time	Database Developer	Junior	16000															
2184	2184	Full Time	Data Analysis	Junior	17000															
2185	2185	Part Tine	Data Architect	Senior	20000															
2186	2186	Full Time	Database Developer	Junior	20000															
2187	2187	Part Tine	Data Visualization	Junior	8000															
2188	2188	Contract	Power BI Developer	Senior	8000															
2189	2189	Remote	Power BI Developer	Junior	16000															
2190	2190	Full Time	Data Visualization	Manager	23000															
2191	2191	Remote	Power BI Developer	Junior	17000															
2192	2192	Contract	Data Visualization	Junior	10000															
2193	2193	Contract	Power BI Developer	Senior	20000															
2194	2194	Part Tine	Database Developer	Junior	8000															
2195	2195	Full Time	Database Developer	Manager	17000															
2196	2196	Remote	Data Visualization	Senior	11000															
2197	2197	Contract	Data Analysis	Junior	12000															
2198	2198	Part Tine	Data Architect	Junior	16000															
2199	2199	Contract	Database Admin	Intern	18000															
2200	2200	Part Tine	Database Developer	Junior	9000															
2201	2201	Contract	Database Developer	Intern	11000															
2202	2202	Part Tine	Data Scientist	Junior	12000															
2203	2203	Contract	Data Scientist	Junior	18000															
2204	2204	Contract	Data Visualization	Senior	17000															
2205	2205	Part Tine	Power BI Developer	Junior	16000															
2206	2206	Contract	Power BI Developer	Senior	19000															
2207	2207	Full Time	Database Developer	Junior	15000															
2208	2208	Full Time	Data Visualization	Intern	12000															
2209	2209	Remote	Database Developer	Junior	17000															
2210	2210	Full Time	Power BI Developer	Junior	12000															
2211	2211	Contract	Data Analysis	Junior	12000															
2212	2212	Remote	Database Admin	Senior	16000															
2213	2213	Contract	Database Developer	Junior	12000															
2214	2214	Part Tine	Power BI Developer	Junior	12000															
2215	2215	Contract	Database Developer	Junior	12000															
2216	2216	Remote	Database Developer	Junior	12000															
2217	2217	Remote	Power BI Developer	Senior	11000															
2218	2218	Part Tine	Database Developer	Junior	12000															
2219	2219	Full Time	Data Analysis	Senior	18000															
2220	2220	Full Time	Data Visualization	Junior	15000															
2221	2221	Contract	Power BI Developer	Junior	12000															
2222	2222	Part Tine	Data Visualization	Intern	12000															
2223	2223	Full Time	Power BI Developer	Senior	16000															
2224	2224	Part Tine	Power BI Developer	Senior	16000															
2225	2225	Contract	Data Scientist	Junior	19000															
2226	2226	Full Time	Data Scientist	Intern	16000															
2227	2227	Full Time	Data Visualization	Junior	8000															
2228	2228	Remote	Database Developer	Trainee	15000															
2229	2229	Remote	Database Developer	Senior	17000															
2230	2230	Contract	Power BI Developer	Junior	10000															
2231	2231	Part Tine	Data Analysis	Junior	23000															
